#_____________ QUERY RESULTS SUMMARY ____________________________________
#
#      STATION: JUNG, MOSC
#   START TIME: 1964-01-01 00:00:00 UTC
#     END TIME: 2026-03-25 00:00:00 UTC
#   NMDB TABLE: 1 hour validated
#    DATA TYPE: corr_for_efficiency
#    AVERAGING: Yes / 1 day
# ORIGINAL RES: 60 min
#________________________________________________________________________
#
# Timestamps always correspond to the beginning of the time interval 
#________________________________________________________________________
#
# ____________________________________________________________________________________________________
#|                                                                                                    |
#| Data retrieved via NMDB are the property of the individual data providers. These data are free for |
#| non commercial use to within the restriction imposed by the providers. If you use such data for    |
#| your research or applications, please acknowledge the origin by a sentence like 'We acknowledge    |
#| the NMDB database (www.nmdb.eu) founded under the European Union's FP7 programme (contract no. 213 |
#| 007), and the PIs of individual neutron monitors at: IGY Jungfraujoch (Physikalisches Institut, Un |
#| iversity of Bern, Switzerland), Moscow (Pushkov Institute of Terrestrial Magnetism, Ionosphere and |
#|  radio wave propagation IZMIRAN, Troitsk, Russia), Calgary ()                                      |
#|____________________________________________________________________________________________________|
#
DATETIME;JUNG;MOSC
2012-06-17 00:00:00;154.760;208.835
2012-06-18 00:00:00;156.002;210.376
2012-06-19 00:00:00;156.906;212.239
2012-06-20 00:00:00;158.025;213.407
2012-06-21 00:00:00;157.886;213.235
2012-06-22 00:00:00;157.783;213.742
2012-06-23 00:00:00;159.029;214.007
2012-06-24 00:00:00;159.262;215.488
2012-06-25 00:00:00;157.668;215.028
2012-06-26 00:00:00;158.158;215.607
2012-06-27 00:00:00;158.702;215.443
2012-06-28 00:00:00;159.059;215.406
2012-06-29 00:00:00;159.360;215.335
2012-06-30 00:00:00;158.904;215.304
2012-07-01 00:00:00;158.179;214.147
2012-07-02 00:00:00;157.664;213.658
2012-07-03 00:00:00;158.267;213.802
2012-07-04 00:00:00;157.481;212.237
2012-07-05 00:00:00;153.601;207.746
2012-07-06 00:00:00;154.366;209.665
2012-07-07 00:00:00;154.898;209.525
2012-07-08 00:00:00;153.958;208.851
2012-07-09 00:00:00;154.389;207.247
2012-07-10 00:00:00;155.307;209.742
2012-07-11 00:00:00;156.307;211.218
2012-07-12 00:00:00;156.617;211.977
2012-07-13 00:00:00;155.756;211.531
2012-07-14 00:00:00;155.819;210.965
2012-07-15 00:00:00;150.856;202.400
2012-07-16 00:00:00;150.227;202.661
2012-07-17 00:00:00;151.655;206.638
2012-07-18 00:00:00;152.829;207.732
2012-07-19 00:00:00;151.738;206.270
2012-07-20 00:00:00;149.368;202.592
2012-07-21 00:00:00;149.050;202.073
2012-07-22 00:00:00;149.770;202.247
2012-07-23 00:00:00;149.160;202.549
2012-07-24 00:00:00;150.969;204.076
2012-07-25 00:00:00;152.491;205.722
2012-07-26 00:00:00;153.527;207.083
2012-07-27 00:00:00;151.655;205.743
2012-07-28 00:00:00;151.503;204.888
2012-07-29 00:00:00;154.089;207.159
2012-07-30 00:00:00;153.851;206.930
2012-07-31 00:00:00;154.348;208.393
2012-08-01 00:00:00;153.872;207.780
2012-08-02 00:00:00;152.834;206.428
2012-08-03 00:00:00;153.231;207.148
2012-08-04 00:00:00;153.351;207.082
2012-08-05 00:00:00;152.815;206.575
2012-08-06 00:00:00;153.396;207.045
2012-08-07 00:00:00;153.756;207.221
2012-08-08 00:00:00;154.468;207.876
2012-08-09 00:00:00;154.382;208.459
2012-08-10 00:00:00;154.193;208.607
2012-08-11 00:00:00;153.687;207.727
2012-08-12 00:00:00;154.352;208.113
2012-08-13 00:00:00;154.141;207.532
2012-08-14 00:00:00;153.894;207.262
2012-08-15 00:00:00;154.086;207.624
2012-08-16 00:00:00;154.780;208.667
2012-08-17 00:00:00;154.766;208.951
2012-08-18 00:00:00;155.261;209.312
2012-08-19 00:00:00;154.713;208.771
2012-08-20 00:00:00;154.402;208.166
2012-08-21 00:00:00;154.396;208.391
2012-08-22 00:00:00;154.766;208.177
2012-08-23 00:00:00;156.696;209.910
2012-08-24 00:00:00;154.872;209.462
2012-08-25 00:00:00;155.326;209.678
2012-08-26 00:00:00;154.998;208.982
2012-08-27 00:00:00;155.297;209.105
2012-08-28 00:00:00;156.382;209.856
2012-08-29 00:00:00;156.362;210.177
2012-08-30 00:00:00;156.622;211.285
2012-08-31 00:00:00;155.481;212.291
2012-09-01 00:00:00;156.264;211.820
2012-09-02 00:00:00;157.094;212.072
2012-09-03 00:00:00;157.926;211.338
2012-09-04 00:00:00;155.627;208.885
2012-09-05 00:00:00;152.303;204.248
2012-09-06 00:00:00;153.133;205.790
2012-09-07 00:00:00;155.338;208.998
2012-09-08 00:00:00;156.548;210.429
2012-09-09 00:00:00;156.720;211.188
2012-09-10 00:00:00;156.725;211.344
2012-09-11 00:00:00;157.087;211.662
2012-09-12 00:00:00;156.773;212.202
2012-09-13 00:00:00;156.069;211.049
2012-09-14 00:00:00;156.324;211.309
2012-09-15 00:00:00;156.477;211.325
2012-09-16 00:00:00;157.503;212.198
2012-09-17 00:00:00;157.550;212.033
2012-09-18 00:00:00;157.964;212.143
2012-09-19 00:00:00;156.448;211.079
2012-09-20 00:00:00;156.816;211.683
2012-09-21 00:00:00;156.910;211.573
2012-09-22 00:00:00;156.637;211.998
2012-09-23 00:00:00;158.056;213.392
2012-09-24 00:00:00;157.939;214.026
2012-09-25 00:00:00;157.506;213.577
2012-09-26 00:00:00;156.306;212.127
2012-09-27 00:00:00;156.775;211.631
2012-09-28 00:00:00;157.771;212.194
2012-09-29 00:00:00;157.718;212.786
2012-09-30 00:00:00;157.339;212.150
2012-10-01 00:00:00;158.134;210.854
2012-10-02 00:00:00;156.494;209.185
2012-10-03 00:00:00;157.868;210.625
2012-10-04 00:00:00;157.910;212.246
2012-10-05 00:00:00;158.188;212.611
2012-10-06 00:00:00;158.878;213.475
2012-10-07 00:00:00;155.499;211.228
2012-10-08 00:00:00;155.603;210.171
2012-10-09 00:00:00;154.442;210.177
2012-10-10 00:00:00;152.241;208.199
2012-10-11 00:00:00;154.251;209.028
2012-10-12 00:00:00;152.815;207.517
2012-10-13 00:00:00;154.093;206.831
2012-10-14 00:00:00;154.198;207.497
2012-10-15 00:00:00;154.866;208.422
2012-10-16 00:00:00;155.039;209.329
2012-10-17 00:00:00;154.945;210.236
2012-10-18 00:00:00;155.098;210.033
2012-10-19 00:00:00;155.618;210.394
2012-10-20 00:00:00;155.951;210.729
2012-10-21 00:00:00;156.606;211.698
2012-10-22 00:00:00;157.153;212.598
2012-10-23 00:00:00;158.105;213.790
2012-10-24 00:00:00;158.425;214.335
2012-10-25 00:00:00;158.958;215.018
2012-10-26 00:00:00;158.752;214.703
2012-10-27 00:00:00;159.085;214.363
2012-10-28 00:00:00;159.256;212.966
2012-10-29 00:00:00;158.816;213.805
2012-10-30 00:00:00;158.602;213.599
2012-10-31 00:00:00;157.494;213.755
2012-11-01 00:00:00;158.581;212.125
2012-11-02 00:00:00;158.205;212.911
2012-11-03 00:00:00;157.492;213.394
2012-11-04 00:00:00;157.644;213.499
2012-11-05 00:00:00;158.416;213.558
2012-11-06 00:00:00;157.790;214.182
2012-11-07 00:00:00;156.994;214.542
2012-11-08 00:00:00;157.703;214.553
2012-11-09 00:00:00;158.391;215.058
2012-11-10 00:00:00;157.781;215.348
2012-11-11 00:00:00;158.177;214.994
2012-11-12 00:00:00;159.560;215.450
2012-11-13 00:00:00;157.272;212.409
2012-11-14 00:00:00;157.417;212.105
2012-11-15 00:00:00;156.236;210.815
2012-11-16 00:00:00;157.149;212.331
2012-11-17 00:00:00;158.355;213.891
2012-11-18 00:00:00;159.088;214.514
2012-11-19 00:00:00;158.318;213.432
2012-11-20 00:00:00;158.551;213.209
2012-11-21 00:00:00;157.933;212.525
2012-11-22 00:00:00;157.637;212.524
2012-11-23 00:00:00;157.896;213.036
2012-11-24 00:00:00;155.155;209.849
2012-11-25 00:00:00;152.695;207.557
2012-11-26 00:00:00;152.701;208.852
2012-11-27 00:00:00;152.956;209.295
2012-11-28 00:00:00;154.446;209.647
2012-11-29 00:00:00;155.366;208.765
2012-11-30 00:00:00;156.678;209.151
2012-12-01 00:00:00;156.910;211.218
2012-12-02 00:00:00;155.748;211.175
2012-12-03 00:00:00;153.699;210.584
2012-12-04 00:00:00;155.253;210.707
2012-12-05 00:00:00;156.762;211.773
2012-12-06 00:00:00;156.940;212.469
2012-12-07 00:00:00;157.912;213.873
2012-12-08 00:00:00;158.028;214.014
2012-12-09 00:00:00;156.906;213.357
2012-12-10 00:00:00;157.433;213.352
2012-12-11 00:00:00;157.451;213.003
2012-12-12 00:00:00;157.462;212.710
2012-12-13 00:00:00;158.719;213.510
2012-12-14 00:00:00;157.489;213.418
2012-12-15 00:00:00;156.735;212.766
2012-12-16 00:00:00;156.949;212.514
2012-12-17 00:00:00;156.699;211.917
2012-12-18 00:00:00;156.588;212.940
2012-12-19 00:00:00;156.011;212.096
2012-12-20 00:00:00;156.237;211.631
2012-12-21 00:00:00;156.031;211.303
2012-12-22 00:00:00;155.554;212.229
2012-12-23 00:00:00;154.996;213.558
2012-12-24 00:00:00;157.308;214.114
2012-12-25 00:00:00;158.268;214.134
2012-12-26 00:00:00;158.552;213.970
2012-12-27 00:00:00;157.989;213.948
2012-12-28 00:00:00;157.279;214.170
2012-12-29 00:00:00;158.816;215.096
2012-12-30 00:00:00;157.895;214.510
2012-12-31 00:00:00;158.949;214.360
2013-01-01 00:00:00;159.368;214.536
2013-01-02 00:00:00;159.106;214.101
2013-01-03 00:00:00;158.734;215.259
2013-01-04 00:00:00;157.713;215.214
2013-01-05 00:00:00;158.280;216.286
2013-01-06 00:00:00;158.298;216.421
2013-01-07 00:00:00;157.959;215.386
2013-01-08 00:00:00;158.218;215.498
2013-01-09 00:00:00;158.932;215.558
2013-01-10 00:00:00;159.123;216.110
2013-01-11 00:00:00;158.187;216.093
2013-01-12 00:00:00;159.546;215.880
2013-01-13 00:00:00;160.436;215.585
2013-01-14 00:00:00;160.730;215.392
2013-01-15 00:00:00;160.740;215.173
2013-01-16 00:00:00;160.160;214.296
2013-01-17 00:00:00;159.574;213.443
2013-01-18 00:00:00;158.749;212.111
2013-01-19 00:00:00;157.039;210.371
2013-01-20 00:00:00;157.027;210.060
2013-01-21 00:00:00;158.358;211.053
2013-01-22 00:00:00;158.928;212.661
2013-01-23 00:00:00;159.442;213.797
2013-01-24 00:00:00;160.686;215.064
2013-01-25 00:00:00;160.315;215.497
2013-01-26 00:00:00;159.968;214.050
2013-01-27 00:00:00;158.177;213.226
2013-01-28 00:00:00;157.408;212.556
2013-01-29 00:00:00;156.916;213.360
2013-01-30 00:00:00;157.042;214.232
2013-01-31 00:00:00;157.403;215.040
2013-02-01 00:00:00;158.003;215.521
2013-02-02 00:00:00;159.212;216.025
2013-02-03 00:00:00;158.410;215.501
2013-02-04 00:00:00;157.564;215.488
2013-02-05 00:00:00;158.950;215.186
2013-02-06 00:00:00;159.534;214.345
2013-02-07 00:00:00;159.460;215.141
2013-02-08 00:00:00;159.027;214.171
2013-02-09 00:00:00;159.035;214.070
2013-02-10 00:00:00;159.662;215.164
2013-02-11 00:00:00;160.476;216.374
2013-02-12 00:00:00;160.128;216.020
2013-02-13 00:00:00;159.433;215.227
2013-02-14 00:00:00;159.765;215.869
2013-02-15 00:00:00;159.259;216.297
2013-02-16 00:00:00;158.982;215.532
2013-02-17 00:00:00;158.353;213.885
2013-02-18 00:00:00;158.482;214.182
2013-02-19 00:00:00;158.190;215.107
2013-02-20 00:00:00;158.392;215.387
2013-02-21 00:00:00;159.061;215.067
2013-02-22 00:00:00;159.625;215.136
2013-02-23 00:00:00;159.687;214.842
2013-02-24 00:00:00;159.333;214.975
2013-02-25 00:00:00;158.435;214.695
2013-02-26 00:00:00;157.824;214.793
2013-02-27 00:00:00;157.821;215.376
2013-02-28 00:00:00;157.196;215.600
2013-03-01 00:00:00;158.895;215.812
2013-03-02 00:00:00;158.717;215.663
2013-03-03 00:00:00;158.594;215.786
2013-03-04 00:00:00;157.694;214.461
2013-03-05 00:00:00;157.280;214.825
2013-03-06 00:00:00;157.418;215.376
2013-03-07 00:00:00;158.734;215.706
2013-03-08 00:00:00;159.092;216.332
2013-03-09 00:00:00;159.613;216.247
2013-03-10 00:00:00;159.648;216.402
2013-03-11 00:00:00;160.047;216.614
2013-03-12 00:00:00;160.102;216.934
2013-03-13 00:00:00;160.359;216.349
2013-03-14 00:00:00;159.449;214.986
2013-03-15 00:00:00;156.510;210.688
2013-03-16 00:00:00;156.225;211.044
2013-03-17 00:00:00;153.039;207.174
2013-03-18 00:00:00;151.443;204.856
2013-03-19 00:00:00;150.445;203.912
2013-03-20 00:00:00;151.908;206.024
2013-03-21 00:00:00;152.710;207.550
2013-03-22 00:00:00;153.373;208.272
2013-03-23 00:00:00;155.005;209.477
2013-03-24 00:00:00;155.399;210.377
2013-03-25 00:00:00;156.096;210.658
2013-03-26 00:00:00;155.671;210.579
2013-03-27 00:00:00;156.651;211.569
2013-03-28 00:00:00;156.822;212.430
2013-03-29 00:00:00;157.571;213.101
2013-03-30 00:00:00;157.259;212.471
2013-03-31 00:00:00;156.807;212.145
2013-04-01 00:00:00;158.325;212.943
2013-04-02 00:00:00;158.978;214.142
2013-04-03 00:00:00;159.385;214.914
2013-04-04 00:00:00;159.189;215.408
2013-04-05 00:00:00;159.672;215.600
2013-04-06 00:00:00;158.924;215.064
2013-04-07 00:00:00;159.038;215.020
2013-04-08 00:00:00;158.727;215.111
2013-04-09 00:00:00;158.688;215.310
2013-04-10 00:00:00;157.519;214.137
2013-04-11 00:00:00;156.530;214.208
2013-04-12 00:00:00;157.138;214.063
2013-04-13 00:00:00;157.383;214.107
2013-04-14 00:00:00;152.968;208.550
2013-04-15 00:00:00;151.132;207.044
2013-04-16 00:00:00;154.011;209.566
2013-04-17 00:00:00;154.598;210.341
2013-04-18 00:00:00;155.069;210.898
2013-04-19 00:00:00;155.132;211.564
2013-04-20 00:00:00;155.062;212.367
2013-04-21 00:00:00;155.726;213.395
2013-04-22 00:00:00;156.822;213.156
2013-04-23 00:00:00;156.193;212.527
2013-04-24 00:00:00;156.376;211.960
2013-04-25 00:00:00;156.246;211.377
2013-04-26 00:00:00;157.002;213.074
2013-04-27 00:00:00;157.502;213.195
2013-04-28 00:00:00;157.548;214.511
2013-04-29 00:00:00;157.366;215.511
2013-04-30 00:00:00;155.382;213.212
2013-05-01 00:00:00;155.751;212.455
2013-05-02 00:00:00;157.132;213.244
2013-05-03 00:00:00;156.412;212.437
2013-05-04 00:00:00;156.096;211.678
2013-05-05 00:00:00;156.088;211.887
2013-05-06 00:00:00;155.674;210.608
2013-05-07 00:00:00;155.027;209.040
2013-05-08 00:00:00;154.785;208.897
2013-05-09 00:00:00;154.625;208.912
2013-05-10 00:00:00;154.249;209.525
2013-05-11 00:00:00;154.770;209.815
2013-05-12 00:00:00;154.605;209.685
2013-05-13 00:00:00;153.516;209.449
2013-05-14 00:00:00;154.197;209.257
2013-05-15 00:00:00;151.604;207.444
2013-05-16 00:00:00;150.237;205.043
2013-05-17 00:00:00;150.730;204.532
2013-05-18 00:00:00;148.507;202.508
2013-05-19 00:00:00;149.906;202.763
2013-05-20 00:00:00;149.446;202.273
2013-05-21 00:00:00;149.470;201.973
2013-05-22 00:00:00;148.950;202.789
2013-05-23 00:00:00;149.925;202.837
2013-05-24 00:00:00;150.459;203.073
2013-05-25 00:00:00;149.915;201.848
2013-05-26 00:00:00;147.576;199.803
2013-05-27 00:00:00;149.995;202.383
2013-05-28 00:00:00;151.134;204.242
2013-05-29 00:00:00;151.708;205.479
2013-05-30 00:00:00;152.472;206.347
2013-05-31 00:00:00;151.844;207.248
2013-06-01 00:00:00;151.241;206.623
2013-06-02 00:00:00;150.775;205.538
2013-06-03 00:00:00;151.791;206.315
2013-06-04 00:00:00;152.451;206.000
2013-06-05 00:00:00;152.747;206.407
2013-06-06 00:00:00;153.210;206.978
2013-06-07 00:00:00;151.976;204.770
2013-06-08 00:00:00;150.375;203.578
2013-06-09 00:00:00;150.649;203.822
2013-06-10 00:00:00;150.019;204.030
2013-06-11 00:00:00;151.261;204.285
2013-06-12 00:00:00;152.123;206.085
2013-06-13 00:00:00;153.238;207.371
2013-06-14 00:00:00;154.107;207.701
2013-06-15 00:00:00;154.203;207.785
2013-06-16 00:00:00;154.469;207.278
2013-06-17 00:00:00;154.493;207.406
2013-06-18 00:00:00;154.417;208.840
2013-06-19 00:00:00;154.200;209.624
2013-06-20 00:00:00;154.329;209.805
2013-06-21 00:00:00;155.682;210.064
2013-06-22 00:00:00;156.185;209.847
2013-06-23 00:00:00;154.660;208.149
2013-06-24 00:00:00;150.544;204.189
2013-06-25 00:00:00;151.834;205.365
2013-06-26 00:00:00;152.145;204.820
2013-06-27 00:00:00;152.740;206.012
2013-06-28 00:00:00;150.833;203.374
2013-06-29 00:00:00;153.116;207.348
2013-06-30 00:00:00;153.544;207.362
2013-07-01 00:00:00;154.859;208.160
2013-07-02 00:00:00;154.933;208.348
2013-07-03 00:00:00;154.567;208.974
2013-07-04 00:00:00;154.434;208.366
2013-07-05 00:00:00;154.509;208.059
2013-07-06 00:00:00;155.012;206.829
2013-07-07 00:00:00;154.441;207.137
2013-07-08 00:00:00;154.686;207.876
2013-07-09 00:00:00;154.060;207.177
2013-07-10 00:00:00;153.753;205.648
2013-07-11 00:00:00;153.950;205.709
2013-07-12 00:00:00;154.113;206.242
2013-07-13 00:00:00;150.963;202.896
2013-07-14 00:00:00;153.386;204.705
2013-07-15 00:00:00;153.440;205.234
2013-07-16 00:00:00;153.961;206.572
2013-07-17 00:00:00;154.340;207.871
2013-07-18 00:00:00;154.750;208.816
2013-07-19 00:00:00;156.137;209.286
2013-07-20 00:00:00;156.585;209.955
2013-07-21 00:00:00;156.186;209.888
2013-07-22 00:00:00;156.027;210.010
2013-07-23 00:00:00;156.166;210.267
2013-07-24 00:00:00;156.612;210.643
2013-07-25 00:00:00;157.020;211.348
2013-07-26 00:00:00;156.658;210.137
2013-07-27 00:00:00;156.684;210.755
2013-07-28 00:00:00;154.923;209.179
2013-07-29 00:00:00;153.440;207.940
2013-07-30 00:00:00;153.367;207.360
2013-07-31 00:00:00;154.201;207.788
2013-08-01 00:00:00;154.660;208.099
2013-08-02 00:00:00;154.937;208.743
2013-08-03 00:00:00;154.369;208.414
2013-08-04 00:00:00;154.129;207.211
2013-08-05 00:00:00;153.858;206.288
2013-08-06 00:00:00;153.752;206.914
2013-08-07 00:00:00;154.286;207.805
2013-08-08 00:00:00;155.200;208.804
2013-08-09 00:00:00;155.475;209.076
2013-08-10 00:00:00;155.106;208.616
2013-08-11 00:00:00;154.650;208.089
2013-08-12 00:00:00;155.378;209.052
2013-08-13 00:00:00;155.822;209.482
2013-08-14 00:00:00;156.550;209.520
2013-08-15 00:00:00;156.577;209.693
2013-08-16 00:00:00;157.054;210.447
2013-08-17 00:00:00;157.078;210.622
2013-08-18 00:00:00;156.942;210.485
2013-08-19 00:00:00;156.373;210.507
2013-08-20 00:00:00;154.739;210.406
2013-08-21 00:00:00;154.429;208.913
2013-08-22 00:00:00;155.932;209.376
2013-08-23 00:00:00;156.713;209.756
2013-08-24 00:00:00;153.922;206.319
2013-08-25 00:00:00;154.771;207.242
2013-08-26 00:00:00;155.086;207.695
2013-08-27 00:00:00;155.555;208.652
2013-08-28 00:00:00;155.455;209.006
2013-08-29 00:00:00;155.956;208.656
2013-08-30 00:00:00;155.400;207.826
2013-08-31 00:00:00;155.749;207.928
2013-09-01 00:00:00;155.225;207.381
2013-09-02 00:00:00;155.382;207.940
2013-09-03 00:00:00;153.489;206.450
2013-09-04 00:00:00;152.648;205.092
2013-09-05 00:00:00;153.176;205.392
2013-09-06 00:00:00;153.736;205.807
2013-09-07 00:00:00;154.105;206.628
2013-09-08 00:00:00;154.425;207.571
2013-09-09 00:00:00;155.395;208.264
2013-09-10 00:00:00;156.037;209.367
2013-09-11 00:00:00;156.239;209.613
2013-09-12 00:00:00;155.836;209.571
2013-09-13 00:00:00;156.259;210.055
2013-09-14 00:00:00;156.843;210.015
2013-09-15 00:00:00;156.546;210.239
2013-09-16 00:00:00;156.258;210.172
2013-09-17 00:00:00;154.554;209.160
2013-09-18 00:00:00;154.285;209.387
2013-09-19 00:00:00;154.866;209.411
2013-09-20 00:00:00;155.868;209.798
2013-09-21 00:00:00;156.843;210.459
2013-09-22 00:00:00;157.034;210.587
2013-09-23 00:00:00;157.366;211.456
2013-09-24 00:00:00;157.253;211.099
2013-09-25 00:00:00;157.414;211.873
2013-09-26 00:00:00;156.673;212.258
2013-09-27 00:00:00;156.931;212.742
2013-09-28 00:00:00;158.083;213.306
2013-09-29 00:00:00;158.407;213.381
2013-09-30 00:00:00;158.259;213.655
2013-10-01 00:00:00;157.016;212.903
2013-10-02 00:00:00;154.813;209.655
2013-10-03 00:00:00;156.321;210.511
2013-10-04 00:00:00;157.611;212.221
2013-10-05 00:00:00;157.471;213.084
2013-10-06 00:00:00;158.113;213.429
2013-10-07 00:00:00;158.382;213.220
2013-10-08 00:00:00;158.845;213.472
2013-10-09 00:00:00;157.782;211.516
2013-10-10 00:00:00;158.179;212.099
2013-10-11 00:00:00;159.062;213.926
2013-10-12 00:00:00;158.992;214.759
2013-10-13 00:00:00;158.273;213.795
2013-10-14 00:00:00;159.277;214.774
2013-10-15 00:00:00;157.192;212.387
2013-10-16 00:00:00;155.055;211.417
2013-10-17 00:00:00;155.891;212.179
2013-10-18 00:00:00;156.833;212.578
2013-10-19 00:00:00;157.266;212.522
2013-10-20 00:00:00;157.720;213.658
2013-10-21 00:00:00;159.061;215.155
2013-10-22 00:00:00;157.531;214.935
2013-10-23 00:00:00;157.691;214.270
2013-10-24 00:00:00;157.315;212.566
2013-10-25 00:00:00;157.386;212.500
2013-10-26 00:00:00;158.261;214.168
2013-10-27 00:00:00;158.212;214.412
2013-10-28 00:00:00;158.460;214.598
2013-10-29 00:00:00;157.965;213.581
2013-10-30 00:00:00;157.313;211.239
2013-10-31 00:00:00;156.881;211.581
2013-11-01 00:00:00;157.472;211.913
2013-11-02 00:00:00;156.479;211.879
2013-11-03 00:00:00;157.617;212.647
2013-11-04 00:00:00;158.226;212.675
2013-11-05 00:00:00;157.389;212.865
2013-11-06 00:00:00;154.535;212.613
2013-11-07 00:00:00;157.434;213.061
2013-11-08 00:00:00;157.219;213.237
2013-11-09 00:00:00;157.553;211.705
2013-11-10 00:00:00;156.087;210.770
2013-11-11 00:00:00;154.556;208.182
2013-11-12 00:00:00;155.013;209.182
2013-11-13 00:00:00;155.657;210.170
2013-11-14 00:00:00;155.785;210.349
2013-11-15 00:00:00;155.898;210.889
2013-11-16 00:00:00;156.856;211.845
2013-11-17 00:00:00;157.325;211.815
2013-11-18 00:00:00;157.830;212.433
2013-11-19 00:00:00;157.411;212.365
2013-11-20 00:00:00;157.753;212.193
2013-11-21 00:00:00;157.962;212.173
2013-11-22 00:00:00;158.353;212.903
2013-11-23 00:00:00;157.760;211.824
2013-11-24 00:00:00;157.802;212.051
2013-11-25 00:00:00;157.198;212.264
2013-11-26 00:00:00;157.281;212.079
2013-11-27 00:00:00;155.668;210.555
2013-11-28 00:00:00;155.593;210.717
2013-11-29 00:00:00;156.801;212.110
2013-11-30 00:00:00;157.543;212.700
2013-12-01 00:00:00;155.085;209.740
2013-12-02 00:00:00;151.913;207.601
2013-12-03 00:00:00;154.480;208.462
2013-12-04 00:00:00;154.915;209.692
2013-12-05 00:00:00;155.055;210.347
2013-12-06 00:00:00;153.791;210.704
2013-12-07 00:00:00;155.057;210.659
2013-12-08 00:00:00;154.962;208.697
2013-12-09 00:00:00;154.533;208.855
2013-12-10 00:00:00;154.713;208.099
2013-12-11 00:00:00;155.203;208.526
2013-12-12 00:00:00;157.293;210.402
2013-12-13 00:00:00;156.881;210.797
2013-12-14 00:00:00;155.908;210.530
2013-12-15 00:00:00;152.307;206.610
2013-12-16 00:00:00;152.751;206.261
2013-12-17 00:00:00;154.597;207.714
2013-12-18 00:00:00;155.445;209.273
2013-12-19 00:00:00;155.183;209.551
2013-12-20 00:00:00;155.253;209.793
2013-12-21 00:00:00;156.156;210.523
2013-12-22 00:00:00;155.896;210.286
2013-12-23 00:00:00;156.115;210.301
2013-12-24 00:00:00;155.221;211.183
2013-12-25 00:00:00;155.313;209.454
2013-12-26 00:00:00;156.162;210.774
2013-12-27 00:00:00;155.987;210.903
2013-12-28 00:00:00;155.401;211.496
2013-12-29 00:00:00;157.343;212.262
2013-12-30 00:00:00;157.119;211.865
2013-12-31 00:00:00;156.858;212.132
2014-01-01 00:00:00;156.443;211.127
2014-01-02 00:00:00;154.862;209.257
2014-01-03 00:00:00;155.346;209.757
2014-01-04 00:00:00;155.121;210.793
2014-01-05 00:00:00;156.208;211.615
2014-01-06 00:00:00;156.802;212.139
2014-01-07 00:00:00;157.125;212.695
2014-01-08 00:00:00;155.575;210.517
2014-01-09 00:00:00;155.158;211.139
2014-01-10 00:00:00;151.734;207.713
2014-01-11 00:00:00;152.483;208.422
2014-01-12 00:00:00;153.708;208.204
2014-01-13 00:00:00;154.387;208.407
2014-01-14 00:00:00;155.488;210.390
2014-01-15 00:00:00;155.851;210.742
2014-01-16 00:00:00;156.295;210.950
2014-01-17 00:00:00;156.998;210.772
2014-01-18 00:00:00;155.839;210.810
2014-01-19 00:00:00;155.069;210.075
2014-01-20 00:00:00;156.640;210.515
2014-01-21 00:00:00;156.080;210.269
2014-01-22 00:00:00;155.693;209.280
2014-01-23 00:00:00;155.353;208.940
2014-01-24 00:00:00;155.392;209.239
2014-01-25 00:00:00;153.889;208.530
2014-01-26 00:00:00;152.683;208.114
2014-01-27 00:00:00;154.809;208.133
2014-01-28 00:00:00;154.548;207.060
2014-01-29 00:00:00;154.202;207.351
2014-01-30 00:00:00;153.782;207.972
2014-01-31 00:00:00;154.436;208.337
2014-02-01 00:00:00;154.170;208.981
2014-02-02 00:00:00;155.414;209.011
2014-02-03 00:00:00;152.710;208.624
2014-02-04 00:00:00;151.657;206.641
2014-02-05 00:00:00;152.001;207.129
2014-02-06 00:00:00;152.688;206.871
2014-02-07 00:00:00;153.459;208.240
2014-02-08 00:00:00;153.998;208.096
2014-02-09 00:00:00;155.479;209.876
2014-02-10 00:00:00;154.411;210.591
2014-02-11 00:00:00;155.458;209.374
2014-02-12 00:00:00;153.498;206.930
2014-02-13 00:00:00;152.864;207.101
2014-02-14 00:00:00;152.735;208.298
2014-02-15 00:00:00;152.305;207.530
2014-02-16 00:00:00;150.506;204.099
2014-02-17 00:00:00;151.489;205.175
2014-02-18 00:00:00;152.312;207.096
2014-02-19 00:00:00;153.837;207.997
2014-02-20 00:00:00;152.266;205.387
2014-02-21 00:00:00;150.095;202.975
2014-02-22 00:00:00;149.190;202.578
2014-02-23 00:00:00;150.424;203.321
2014-02-24 00:00:00;151.078;204.210
2014-02-25 00:00:00;151.421;204.834
2014-02-26 00:00:00;151.810;206.298
2014-02-27 00:00:00;153.130;206.936
2014-02-28 00:00:00;149.676;202.394
2014-03-01 00:00:00;148.048;201.036
2014-03-02 00:00:00;148.928;201.707
2014-03-03 00:00:00;150.323;203.088
2014-03-04 00:00:00;151.555;204.454
2014-03-05 00:00:00;151.655;204.871
2014-03-06 00:00:00;152.268;206.093
2014-03-07 00:00:00;153.171;207.393
2014-03-08 00:00:00;153.425;208.766
2014-03-09 00:00:00;154.784;210.187
2014-03-10 00:00:00;155.757;210.778
2014-03-11 00:00:00;155.680;211.220
2014-03-12 00:00:00;154.733;211.092
2014-03-13 00:00:00;155.009;210.045
2014-03-14 00:00:00;153.986;208.828
2014-03-15 00:00:00;152.973;209.554
2014-03-16 00:00:00;153.034;210.973
2014-03-17 00:00:00;153.960;210.715
2014-03-18 00:00:00;155.390;211.548
